3.000000000000001,15.88337870705409
3.215687072247443,16.21190425369898
3.446881115539776,16.53942049389657
3.694697014271699,16.83785146035851
3.960329808221576,17.13068090782528
4.245060455378104,17.4030632350404
4.550262009089412,17.65046984752396
4.877406239322498,17.87507296930833
5.22807072996279,18.05697279157436
5.603946486378863,18.26196441598115
6.006846089938327,18.43055388588306
6.438712438798259,18.54527532837945
6.901628117120786,18.7153186213071
7.397825437894922,18.82262920702815
7.929697207794007,18.95068377267854
8.499808265979924,19.04976048855792
9.110907852497881,19.14931078106249
9.765942865905046,19.20600689079425
10.468072074066,19.28517212366596
11.22068134664283,19.33211270371857
12.02739998273579,19.39405228874418
12.89211821241087,19.45419227595807
13.81900595651181,19.4971845235401
14.81253293522181,19.52718646637373
15.87749022234408,19.56350926107078
17.01901334924234,19.58011431918961
18.24260706985509,19.61619549323372
19.55417190620758,19.63004888660873
20.96003260243197,19.66990319365146
22.46696862450846,19.67063322432985
24.08224685280692,19.7019559519568
25.81365662508098,19.6978108072763
27.66954729890248,19.71908892002195
29.65886851467327,19.71612444998035
31.79121335337384,19.71484218839257
34.0768645971682,19.73649491771285
36.52684431594678,19.74596200742208
39.15296701892833,19.76903737642428
41.96789662763281,19.76033234723573
44.98520754496523,19.77972362453377
48.21945011490426,19.77279507489116
51.68622078845941,19.77297368336229
55.40223733425863,19.77214606756758
59.38541945645336,19.76617929785832
63.65497520870292,19.77387150992639
68.23149362095252,19.78865609572437
73.13704398567694,19.78469873255682
78.39528228237796,19.78946601851649
84.031565253544,19.78396648738418
90.07307268217949,19.78147417598588
96.54893846056294,19.78435445994062
103.4903910822822,19.77973109058586
110.9309042350422,19.78519121384216
118.9063582204481,19.80033253688472
127.4552129791727,19.79911568096762
136.6186935558902,19.78151394896022
146.440988898337,19.78790981216829
156.9694649491711,19.78396952407943
168.254893058216,19.79056540013292
180.3516948165602,19.79331599102796
193.3182044931764,19.76364198609269
207.2169503395984,19.77172300020394
222.1149561191953,19.77668146325744
238.0840643151014,19.78122650722327
255.2012825754003,19.76075618618185
273.5491550662271,19.76693840168471
293.216160523559,19.75415593732475
314.2971389232132,19.73016558139408
336.8937488265786,19.73930393430094
361.1149576075348,19.73394748955796
387.077566924578,19.71739457176861
414.9067759721203,19.69537097514489
444.7367852271371,19.68443379075069
476.7114436025978,19.66417459121866
510.9849421284297,19.66895040152515
547.7225575051663,19.64984569706615
587.1014491158902,19.62194264612759
629.3115133399019,19.5876474446474
674.5562992878661,19.55952992449525
723.053990374355,19.51844451092743
775.0384564612473,19.49773014817313
830.7603816456824,19.43468192256825
890.4884731311232,19.40925044989617
954.5107570110397,19.33773672923692
1023.13596721384,19.29742615020765
1096.695034306976,19.19653317746829
1175.542681339636,19.12028441963568
1260.059134419653,19.01725927582565
1350.651956273528,18.90049486812979
1447.758011631502,18.79774683087818
1551.84557391536,18.67073892827802
1663.416583388012,18.5003297979495
1783.009067654279,18.35856293284616
1911.199736185278,18.17341858711232
2048.606761377908,17.93370746785666
2195.892759560545,17.7234755018523
2353.767986320203,17.52745356104901
2522.993761559922,17.23352185819856
2704.386140803065,16.95120789875393
2898.819850448524,16.65983983954334
3107.232505953858,16.37272794737667
3330.629133287617,16.01870755233891
3570.087015454567,15.64833151388379
3826.760887465233,15.28588860117391
4101.888504801367,14.84518518438508
4396.796612230047,14.43794003869589
4712.907341749839,13.98894962598846
5051.745070521673,13.57362246776634
5414.943771855429,13.06617346841168
5804.254894700772,12.59283869785767
6221.5558096394,12.04373938335227
6668.858862107797,11.60088044321408
7148.321076507614,11.05164347466131
7662.254557999818,10.52487848288281
8213.13764214302,9.989024009913166
8803.626846142721,9.438005400784053
9436.569679343882,8.89982355667126
10115.01837474278,8.332028312918947
10842.24460773522,7.79634754024192
11621.75527307957,7.182892387546981
12457.30939615518,6.674412258926941
13352.93626006759,6.00295705727733
14312.9548360145,5.505751978754634
15341.9946106111,4.880435268881865
16445.01791061069,4.289852475756103
17627.34383267616,3.68909285529607
18894.67389359912,3.199517466676754
20253.11952465932,2.637905825866066
21709.23154270976,2.07977766837441
23270.03174010605,1.35311605304737
24943.04674581557,0.7877095640913585
26736.34432099423,0.1604496013092979
28658.57226405918,-0.391838466124789
30719.00011286809,-1.06659960394482
32927.56384510585,-1.61628164447902
35294.91379243641,-2.252156191678345
37832.46599947521,-2.762231233158791
40552.45727525114,-3.319250396264819
43468.00420263063,-4.166421260083387
46593.16639026558,-4.550587358644629
49943.01427208371,-5.110288484672633
53533.70178126966,-5.896736948154825
57382.54424919294,-6.598054985831913
61508.10190493221,-6.767128024625789
65930.26937805623,-7.309783384498141
70670.37163626897,-8.222052004294056
75751.26682055753,-8.692073381384274
81197.45647374443,-9.202238070380247
87035.20369399818,-9.820435112833939
93292.65978307086,-10.59166986723461
100000,-11.16315318386511
